question_id,image_name,category,abc_label,raw_output,prediction,ground_truth,correct
2446.png-2,2446.png,lifeCycles,True,B) F,B,A,False
2248.png-0,2248.png,lifeCycles,True,A) G,A,B,False
2248.png-2,2248.png,lifeCycles,True,B) E,B,C,False
2248.png-1,2248.png,lifeCycles,True,D) Polyp,D,C,False
2245.png-3,2245.png,lifeCycles,False,D) The egg case,D,B,False
2245.png-0,2245.png,lifeCycles,False,B) Egg Case,B,B,True
2245.png-2,2245.png,lifeCycles,True,D) A,D,A,False
2245.png-1,2245.png,lifeCycles,True,C) nymph,C,C,True
2233.png-2,2233.png,lifeCycles,True,B) Planozygote,B,A,False
2233.png-1,2233.png,lifeCycles,True,C) Planomeicyote,C,A,False
2233.png-0,2233.png,lifeCycles,False,B) fusion,B,B,True
2189.png-4,2189.png,lifeCycles,False,A) coque,A,A,True
2189.png-5,2189.png,lifeCycles,True,A) Nymphose,A,D,False
2189.png-0,2189.png,lifeCycles,True,D) Pupe,D,C,False
2189.png-3,2189.png,lifeCycles,True,C) Pupa/Pupe,C,A,False
2189.png-1,2189.png,lifeCycles,True,B) F,B,B,True
2189.png-2,2189.png,lifeCycles,False,C) Pupe,C,A,False
39.png-3,39.png,lifeCycles,False,A) pupa,A,A,True
39.png-1,39.png,lifeCycles,False,D) adult,D,D,True
39.png-4,39.png,lifeCycles,True,D) larva,D,D,True
39.png-0,39.png,lifeCycles,True,B) pupa,B,B,True
39.png-5,39.png,lifeCycles,True,D) C,D,A,False
39.png-2,39.png,lifeCycles,True,D) E,D,B,False
2263.png-3,2263.png,lifeCycles,False,A) caterpillar,A,A,True
2263.png-1,2263.png,lifeCycles,False,C) butterfly,C,C,True
2263.png-0,2263.png,lifeCycles,True,B) caterpillar,B,C,False
2263.png-2,2263.png,lifeCycles,True,C) butterfly,C,C,True
2263.png-4,2263.png,lifeCycles,True,C) Chrysalis,C,A,False
2173.png-2,2173.png,lifeCycles,False,B) Larva,B,B,True
2173.png-0,2173.png,lifeCycles,True,A) A,A,A,True
2173.png-1,2173.png,lifeCycles,True,D) C,D,D,True
2173.png-3,2173.png,lifeCycles,True,D) A,D,D,True
735.png-1,735.png,moonPhaseEquinox,True,C) The earth,C,A,False
735.png-0,735.png,moonPhaseEquinox,True,D) The earth,D,D,True
735.png-3,735.png,moonPhaseEquinox,True,D) earth,D,B,False
735.png-2,735.png,moonPhaseEquinox,True,B) c,B,C,False
121.png-1,121.png,moonPhaseEquinox,True,A) earth,A,D,False
121.png-3,121.png,moonPhaseEquinox,True,C) earth,C,C,True
121.png-2,121.png,moonPhaseEquinox,True,B) The Earth.,B,B,True
121.png-0,121.png,moonPhaseEquinox,True,A) B.,A,A,True
2675.png-2,2675.png,moonPhaseEquinox,True,A) Letter D,A,C,False
2675.png-1,2675.png,moonPhaseEquinox,True,D) March,D,D,True
2675.png-4,2675.png,moonPhaseEquinox,False,C) December,C,C,True
2675.png-3,2675.png,moonPhaseEquinox,True,C) The sun,C,C,True
2675.png-0,2675.png,moonPhaseEquinox,True,B) Letter F,B,C,False
1345.png-3,1345.png,moonPhaseEquinox,True,C) J,C,C,True
1345.png-0,1345.png,moonPhaseEquinox,True,C) J,C,D,False
1345.png-2,1345.png,moonPhaseEquinox,False,D) September 23,D,B,False
1345.png-1,1345.png,moonPhaseEquinox,True,C) winter,C,D,False
745.png-1,745.png,moonPhaseEquinox,True,A) New Moon,A,A,True
745.png-0,745.png,moonPhaseEquinox,True,D) Waxing Crescent,D,A,False
745.png-3,745.png,moonPhaseEquinox,True,C) Light from the Sun,C,C,True
745.png-5,745.png,moonPhaseEquinox,False,B) The sun,B,B,True
745.png-2,745.png,moonPhaseEquinox,True,A) J,A,B,False
745.png-4,745.png,moonPhaseEquinox,False,A) Waning gibbous,A,A,True
1673.png-1,1673.png,moonPhaseEquinox,True,C) equator,C,A,False
1673.png-0,1673.png,moonPhaseEquinox,True,D) low density of incident rays (northern winter),D,A,False
643.png-0,643.png,moonPhaseEquinox,True,C) B & E,C,B,False
643.png-1,643.png,moonPhaseEquinox,False,A) The Earth's effect on the Moon's tides.,A,B,False
643.png-3,643.png,moonPhaseEquinox,True,D) A,D,C,False
643.png-2,643.png,moonPhaseEquinox,True,A) C & E,A,A,True
2686.png-2,2686.png,moonPhaseEquinox,True,D) Sun,D,D,True
2686.png-0,2686.png,moonPhaseEquinox,True,B) Earth's orbit,B,C,False
2686.png-1,2686.png,moonPhaseEquinox,True,D) C,D,C,False
2686.png-3,2686.png,moonPhaseEquinox,True,D) C,D,D,True
1255.png-0,1255.png,moonPhaseEquinox,True,D) The Earth,D,C,False
1255.png-1,1255.png,moonPhaseEquinox,True,A) The Earth,A,C,False
164.png-0,164.png,moonPhaseEquinox,True,B) the sun,B,B,True
164.png-1,164.png,moonPhaseEquinox,False,C) earths orbit,C,C,True
164.png-3,164.png,moonPhaseEquinox,True,A) F,A,A,True
164.png-2,164.png,moonPhaseEquinox,True,A) F,A,D,False
1259.png-1,1259.png,moonPhaseEquinox,False,"A) New Moon, Waxing Crescent, First Quarter, Waxing Gibb",A,A,True
1259.png-3,1259.png,moonPhaseEquinox,True,A) First quarter,A,D,False
1259.png-0,1259.png,moonPhaseEquinox,True,B) first quarter,B,D,False
1259.png-2,1259.png,moonPhaseEquinox,False,B) New Moon,B,B,True
2682.png-1,2682.png,moonPhaseEquinox,False,C) apogee,C,C,True
2682.png-3,2682.png,moonPhaseEquinox,False,A) perigee,A,A,True
2682.png-0,2682.png,moonPhaseEquinox,True,A) Perigee,A,A,True
2682.png-2,2682.png,moonPhaseEquinox,True,D) G,D,B,False
2757.png-3,2757.png,moonPhaseEquinox,False,A) June,A,A,True
2757.png-2,2757.png,moonPhaseEquinox,False,B) December,B,B,True
2757.png-1,2757.png,moonPhaseEquinox,True,B) June 20,B,B,True
2757.png-0,2757.png,moonPhaseEquinox,True,C) December 21,C,C,True
2757.png-4,2757.png,moonPhaseEquinox,True,C) E,C,B,False
2757.png-5,2757.png,moonPhaseEquinox,True,B) March,B,A,False
644.png-0,644.png,moonPhaseEquinox,True,"A) Summer solstice, vernal equinox, winter solstice, autumn",A,A,True
644.png-1,644.png,moonPhaseEquinox,False,D) Tropic of Cancer,D,D,True
2657.png-1,2657.png,moonPhaseEquinox,True,B) D,B,B,True
2657.png-3,2657.png,moonPhaseEquinox,True,C) Winter Solstice,C,C,True
2657.png-0,2657.png,moonPhaseEquinox,False,B) Answer A and B,B,C,False
2657.png-2,2657.png,moonPhaseEquinox,True,A) C,A,D,False
149.png-2,149.png,moonPhaseEquinox,True,B) A and C,B,D,False
149.png-0,149.png,moonPhaseEquinox,False,A) high tide and low tide,A,B,False
149.png-1,149.png,moonPhaseEquinox,True,B) D,B,C,False
2759.png-1,2759.png,moonPhaseEquinox,True,C) F,C,C,True
2759.png-0,2759.png,moonPhaseEquinox,True,A) G,A,B,False
2559.png-2,2559.png,moonPhaseEquinox,False,A) Noon,A,A,True
2559.png-1,2559.png,moonPhaseEquinox,True,B) G,B,B,True
2559.png-0,2559.png,moonPhaseEquinox,True,B) J,B,B,True
2620.png-0,2620.png,moonPhaseEquinox,True,D) The Vernal Equinox,D,C,False
2620.png-1,2620.png,moonPhaseEquinox,False,D) Rotation and revolution of earth,D,D,True
747.png-2,747.png,moonPhaseEquinox,True,"A) Sun, Earth, Moon",A,A,True
747.png-3,747.png,moonPhaseEquinox,True,C) sun,C,D,False
747.png-0,747.png,moonPhaseEquinox,True,A) C,A,A,True
747.png-1,747.png,moonPhaseEquinox,False,A) The Moon.,A,A,True
2639.png-3,2639.png,moonPhaseEquinox,False,C) Poles,C,C,True
2639.png-0,2639.png,moonPhaseEquinox,True,A) F,A,C,False
2639.png-2,2639.png,moonPhaseEquinox,True,B) G,B,C,False
2639.png-1,2639.png,moonPhaseEquinox,True,B) D,B,A,False
2570.png-0,2570.png,moonPhaseEquinox,True,C) J,C,D,False
2518.png-0,2518.png,moonPhaseEquinox,True,D) G,D,B,False
2518.png-1,2518.png,moonPhaseEquinox,False,C) winter,C,C,True
2518.png-2,2518.png,moonPhaseEquinox,False,B) equinox and solstice,B,B,True
2704.png-2,2704.png,moonPhaseEquinox,True,B) new moon,B,C,False
2704.png-1,2704.png,moonPhaseEquinox,True,B) F,B,A,False
2704.png-0,2704.png,moonPhaseEquinox,True,A) F,A,A,True
118.png-0,118.png,moonPhaseEquinox,True,D) Summer,D,A,False
118.png-1,118.png,moonPhaseEquinox,True,A) B,A,B,False
1039.png-1,1039.png,moonPhaseEquinox,True,B) Winter,B,A,False
1039.png-2,1039.png,moonPhaseEquinox,False,D) How the position of Earth relative to the sun causes season of the year,D,D,True
1039.png-0,1039.png,moonPhaseEquinox,True,B) Fall - Northern Hemisphere,B,B,True
2508.png-0,2508.png,moonPhaseEquinox,False,A) sun,A,A,True
2508.png-2,2508.png,moonPhaseEquinox,True,D) A,D,B,False
2508.png-1,2508.png,moonPhaseEquinox,True,C) winter solstice,C,C,True
2508.png-3,2508.png,moonPhaseEquinox,True,D) vernal equinox,D,C,False
2609.png-3,2609.png,moonPhaseEquinox,True,B) F,B,C,False
2609.png-2,2609.png,moonPhaseEquinox,True,A) F,A,B,False
2609.png-4,2609.png,moonPhaseEquinox,True,B) F,B,A,False
2609.png-1,2609.png,moonPhaseEquinox,True,B) G,B,C,False
2609.png-0,2609.png,moonPhaseEquinox,False,D) Equator,D,D,True
2739.png-0,2739.png,moonPhaseEquinox,True,C) first quarter,C,A,False
2739.png-2,2739.png,moonPhaseEquinox,True,C) K,C,C,True
2739.png-1,2739.png,moonPhaseEquinox,False,D) Moon,D,D,True
2739.png-3,2739.png,moonPhaseEquinox,True,D) S,D,D,True
701.png-1,701.png,moonPhaseEquinox,True,A) D,A,C,False
701.png-2,701.png,moonPhaseEquinox,True,A) D,A,B,False
701.png-0,701.png,moonPhaseEquinox,True,B) D,B,A,False
759.png-0,759.png,moonPhaseEquinox,True,C) waning gibbous,C,A,False
759.png-4,759.png,moonPhaseEquinox,False,A) waxing gibbous,A,A,True
759.png-1,759.png,moonPhaseEquinox,False,C) waning Gibbous,C,C,True
759.png-3,759.png,moonPhaseEquinox,True,B) 1st quarter,B,C,False
759.png-2,759.png,moonPhaseEquinox,True,D) moon,D,D,True
2549.png-1,2549.png,moonPhaseEquinox,True,A) E,A,A,True
2549.png-0,2549.png,moonPhaseEquinox,True,B) First quarter,B,C,False
2671.png-3,2671.png,moonPhaseEquinox,True,C) June,C,C,True
2671.png-2,2671.png,moonPhaseEquinox,True,A) J,A,C,False
2671.png-0,2671.png,moonPhaseEquinox,True,D) K,D,B,False
2671.png-1,2671.png,moonPhaseEquinox,True,C) H,C,B,False
2719.png-3,2719.png,moonPhaseEquinox,False,D) 8,D,D,True
2719.png-0,2719.png,moonPhaseEquinox,True,A) H,A,B,False
2719.png-4,2719.png,moonPhaseEquinox,False,D) Earth,D,D,True
2719.png-1,2719.png,moonPhaseEquinox,True,C) First Quarter,C,B,False
2719.png-2,2719.png,moonPhaseEquinox,True,B) E,B,A,False
2688.png-4,2688.png,moonPhaseEquinox,False,B) winter,B,C,False
2688.png-0,2688.png,moonPhaseEquinox,False,D) season,D,D,True
2688.png-3,2688.png,moonPhaseEquinox,True,A) e,A,B,False
2688.png-1,2688.png,moonPhaseEquinox,True,A) aphelion,A,A,True
2688.png-2,2688.png,moonPhaseEquinox,True,A) J,A,B,False
2521.png-0,2521.png,moonPhaseEquinox,True,A) G,A,D,False
2521.png-1,2521.png,moonPhaseEquinox,True,A) spring,A,A,True
2521.png-2,2521.png,moonPhaseEquinox,True,B) Winter,B,D,False
2689.png-0,2689.png,moonPhaseEquinox,False,C) March,C,C,True
2689.png-4,2689.png,moonPhaseEquinox,True,C) 23.5 degrees,C,C,True
2689.png-2,2689.png,moonPhaseEquinox,True,B) Autumnal Equinox,B,A,False
2689.png-3,2689.png,moonPhaseEquinox,True,B) Spring in the Northern Hemisphere,B,C,False
2689.png-1,2689.png,moonPhaseEquinox,True,A) H,A,D,False
2552.png-0,2552.png,moonPhaseEquinox,False,D) The amount of the moon that is visible is roughly the same as in,D,D,True
2552.png-4,2552.png,moonPhaseEquinox,False,D) 8,D,D,True
2552.png-2,2552.png,moonPhaseEquinox,True,B) E,B,D,False
2552.png-3,2552.png,moonPhaseEquinox,True,B) F,B,B,True
2552.png-1,2552.png,moonPhaseEquinox,True,C) Third Quarter,C,D,False
2552.png-5,2552.png,moonPhaseEquinox,True,C) H,C,C,True
2702.png-1,2702.png,moonPhaseEquinox,True,C) first quarter,C,B,False
2702.png-0,2702.png,moonPhaseEquinox,False,D) Full Moon,D,D,True
1237.png-4,1237.png,moonPhaseEquinox,False,A) 8,A,A,True
1237.png-3,1237.png,moonPhaseEquinox,False,C) Waning Gibbous,C,A,False
1237.png-2,1237.png,moonPhaseEquinox,True,B) G,B,B,True
1237.png-1,1237.png,moonPhaseEquinox,True,C) G,C,B,False
1237.png-0,1237.png,moonPhaseEquinox,True,A) Waxing Gibbous,A,D,False
2591.png-4,2591.png,moonPhaseEquinox,False,C) September 23,C,C,True
2591.png-2,2591.png,moonPhaseEquinox,True,C) june 22,C,C,True
2591.png-5,2591.png,moonPhaseEquinox,True,B) autumnal equinox,B,D,False
2591.png-1,2591.png,moonPhaseEquinox,True,C) September,C,C,True
2591.png-3,2591.png,moonPhaseEquinox,False,D) Summer Solstice,D,D,True
2591.png-0,2591.png,moonPhaseEquinox,True,A) Autumnal Equinox,A,C,False
1257.png-1,1257.png,moonPhaseEquinox,False,C) 4,C,C,True
1257.png-2,1257.png,moonPhaseEquinox,False,C) 4,C,C,True
1257.png-0,1257.png,moonPhaseEquinox,True,B) Gibbous Moon,B,B,True
1257.png-3,1257.png,moonPhaseEquinox,True,A) D,A,B,False
1257.png-5,1257.png,moonPhaseEquinox,True,B) C,B,D,False
1257.png-4,1257.png,moonPhaseEquinox,True,D) Either of the intermediate stages between the new and full moons. In spite,D,D,True
2520.png-2,2520.png,moonPhaseEquinox,True,C) June/Northern solstice,C,C,True
2520.png-0,2520.png,moonPhaseEquinox,False,B) Earth's tilt towards the sun,B,B,True
2520.png-3,2520.png,moonPhaseEquinox,False,A) Northern solstice,A,A,True
2520.png-1,2520.png,moonPhaseEquinox,True,A) B,A,B,False
1038.png-0,1038.png,moonPhaseEquinox,True,C) A,C,B,False
763.png-0,763.png,moonPhaseEquinox,True,A) 8,A,A,True
763.png-4,763.png,moonPhaseEquinox,True,D) 8,D,D,True
763.png-3,763.png,moonPhaseEquinox,True,D) Full Moon,D,A,False
763.png-2,763.png,moonPhaseEquinox,False,D) Moon phases,D,D,True
763.png-1,763.png,moonPhaseEquinox,False,B) Phases of the moon,B,B,True
2758.png-0,2758.png,moonPhaseEquinox,True,B) D,B,B,True
2758.png-2,2758.png,moonPhaseEquinox,True,A) winter,A,A,True
2758.png-3,2758.png,moonPhaseEquinox,False,D) Sun,D,D,True
2758.png-1,2758.png,moonPhaseEquinox,True,B) Vernal equinox,B,D,False
2661.png-3,2661.png,moonPhaseEquinox,True,D) J,D,D,True
2661.png-2,2661.png,moonPhaseEquinox,True,D) G,D,A,False
2661.png-1,2661.png,moonPhaseEquinox,True,D) First quarter,D,C,False
2661.png-0,2661.png,moonPhaseEquinox,False,C) Full Moon,C,C,True
2697.png-0,2697.png,moonPhaseEquinox,True,B) E and H,B,C,False
2697.png-3,2697.png,moonPhaseEquinox,False,B) Phases of the moon,B,B,True
2697.png-2,2697.png,moonPhaseEquinox,True,B) waning crescent,B,B,True
2697.png-1,2697.png,moonPhaseEquinox,True,C) phases of the moon,C,C,True
2697.png-4,2697.png,moonPhaseEquinox,True,C) Waxing crescent,C,B,False
125.png-1,125.png,moonPhaseEquinox,False,D) full moon,D,D,True
125.png-0,125.png,moonPhaseEquinox,True,B) Full moon,B,C,False
125.png-3,125.png,moonPhaseEquinox,True,A) e,A,C,False
125.png-4,125.png,moonPhaseEquinox,True,A) c,A,C,False
125.png-2,125.png,moonPhaseEquinox,False,D) full moon,D,C,False
150.png-0,150.png,moonPhaseEquinox,True,A) C,A,C,False
150.png-3,150.png,moonPhaseEquinox,True,A) A,A,B,False
150.png-1,150.png,moonPhaseEquinox,False,C) Moon,C,C,True
150.png-2,150.png,moonPhaseEquinox,True,A) tidal bulge offset,A,A,True
150.png-4,150.png,moonPhaseEquinox,False,B) Rotation,B,B,True
139.png-3,139.png,moonPhaseEquinox,False,C) 8,C,C,True
139.png-1,139.png,moonPhaseEquinox,True,C) First quarter,C,C,True
139.png-2,139.png,moonPhaseEquinox,False,A) 5,A,A,True
139.png-0,139.png,moonPhaseEquinox,True,C) waning crescent,C,A,False
155.png-1,155.png,moonPhaseEquinox,False,A) It shows the oceans swelling around the Earth's middle.,A,A,True
155.png-0,155.png,moonPhaseEquinox,True,B) E,B,A,False
1453.png-1,1453.png,moonPhaseEquinox,True,C) Spring Tides,C,C,True
1453.png-2,1453.png,moonPhaseEquinox,False,C) Spring Tides,C,C,True
1453.png-3,1453.png,moonPhaseEquinox,True,A) Spring Tides,A,A,True
1453.png-0,1453.png,moonPhaseEquinox,True,B) A,B,B,True
1349.png-2,1349.png,moonPhaseEquinox,True,A) winter solstice,A,C,False
1349.png-1,1349.png,moonPhaseEquinox,False,B) North Pole,B,B,True
1349.png-0,1349.png,moonPhaseEquinox,True,B) G,B,B,True
2751.png-3,2751.png,moonPhaseEquinox,True,B) Waning Crescent,B,B,True
2751.png-1,2751.png,moonPhaseEquinox,True,C) H,C,A,False
2751.png-0,2751.png,moonPhaseEquinox,True,D) I,D,D,True
2751.png-2,2751.png,moonPhaseEquinox,True,C) Waning Gibbous,C,A,False
2751.png-4,2751.png,moonPhaseEquinox,False,D) New,D,D,True
163.png-0,163.png,moonPhaseEquinox,True,C) The Geographic North Pole or Terrestrial North Pole; the northernmost point,C,C,True
163.png-1,163.png,moonPhaseEquinox,True,D) C,D,B,False
163.png-2,163.png,moonPhaseEquinox,True,D) direction of rotation of the earth,D,D,True
163.png-3,163.png,moonPhaseEquinox,True,D) North Pole,D,D,True
1243.png-3,1243.png,moonPhaseEquinox,True,B) F,B,C,False
1243.png-0,1243.png,moonPhaseEquinox,True,B) J,B,B,True
1243.png-4,1243.png,moonPhaseEquinox,False,A) Moon phases,A,A,True
1243.png-1,1243.png,moonPhaseEquinox,False,B) Waning gibbous,B,B,True
1243.png-2,1243.png,moonPhaseEquinox,True,B) H,B,D,False
2532.png-1,2532.png,moonPhaseEquinox,True,A) F,A,B,False
2532.png-0,2532.png,moonPhaseEquinox,False,B) new moon,B,B,True
2532.png-2,2532.png,moonPhaseEquinox,False,D) full moon,D,D,True
124.png-1,124.png,moonPhaseEquinox,True,D) A,D,C,False
124.png-0,124.png,moonPhaseEquinox,True,A) New Moon,A,C,False
779.png-1,779.png,moonPhaseEquinox,False,C) 7,C,B,False
779.png-0,779.png,moonPhaseEquinox,False,B) earth,B,B,True
779.png-2,779.png,moonPhaseEquinox,True,B) D,B,C,False
2738.png-0,2738.png,moonPhaseEquinox,False,A) waning,A,A,True
2738.png-1,2738.png,moonPhaseEquinox,True,B) waxing,B,B,True
158.png-1,158.png,moonPhaseEquinox,False,B) Phases of the moon,B,B,True
158.png-0,158.png,moonPhaseEquinox,True,A) Spring tide,A,A,True
158.png-2,158.png,moonPhaseEquinox,True,B) A,B,B,True
2523.png-1,2523.png,moonPhaseEquinox,True,A) Winter Solstice,A,C,False
2523.png-0,2523.png,moonPhaseEquinox,True,C) E,C,C,True
2523.png-2,2523.png,moonPhaseEquinox,False,C) Winter solstice,C,C,True
1048.png-1,1048.png,moonPhaseEquinox,True,"B) The season of the year between summer and autumn and constituting June,",B,C,False
1048.png-3,1048.png,moonPhaseEquinox,True,A) C,A,C,False
1048.png-2,1048.png,moonPhaseEquinox,True,A) D,A,C,False
1048.png-0,1048.png,moonPhaseEquinox,True,D) A,D,B,False
2545.png-1,2545.png,moonPhaseEquinox,False,B) 14 days,B,B,True
2545.png-3,2545.png,moonPhaseEquinox,True,A) moon,A,B,False
2545.png-0,2545.png,moonPhaseEquinox,False,B) spring,B,B,True
2545.png-2,2545.png,moonPhaseEquinox,True,B) E and F,B,A,False
2709.png-0,2709.png,moonPhaseEquinox,True,D) First Quarter,D,B,False
2709.png-1,2709.png,moonPhaseEquinox,True,D) First quarter,D,C,False
4128.png-0,4128.png,photosynthesisRespiration,False,D) Sunlight,D,D,True
4128.png-1,4128.png,photosynthesisRespiration,False,B) carbon dioxide,B,B,True
4128.png-2,4128.png,photosynthesisRespiration,True,C) Photosynthesis,C,C,True
4128.png-3,4128.png,photosynthesisRespiration,True,D) C,D,C,False
4143.png-0,4143.png,photosynthesisRespiration,False,B) Photosynthesis and respiration,B,B,True
4143.png-1,4143.png,photosynthesisRespiration,True,A) G,A,B,False
4137.png-0,4137.png,photosynthesisRespiration,False,C) collect,C,C,True
4137.png-1,4137.png,photosynthesisRespiration,True,D) B,D,C,False
4137.png-2,4137.png,photosynthesisRespiration,True,C) A,C,A,False
4129.png-1,4129.png,photosynthesisRespiration,False,B) 83%,B,B,True
4129.png-2,4129.png,photosynthesisRespiration,False,D) 5%,D,D,True
4129.png-3,4129.png,photosynthesisRespiration,True,A) 83% of the light falling onto the leaf is absorbed.,A,A,True
4129.png-0,4129.png,photosynthesisRespiration,True,D) A is pointing at the sun,D,A,False
1268.png-0,1268.png,photosynthesisRespiration,True,B) Carbon Dioxide,B,B,True
1268.png-1,1268.png,photosynthesisRespiration,True,A) Carbon dioxide,A,B,False
1268.png-3,1268.png,photosynthesisRespiration,False,C) Oxygen,C,C,True
1268.png-2,1268.png,photosynthesisRespiration,False,C) Photosynthesis in Plants,C,C,True
1268.png-5,1268.png,photosynthesisRespiration,True,A) C,A,C,False
1268.png-4,1268.png,photosynthesisRespiration,True,C) E,C,A,False
4088.png-0,4088.png,photosynthesisRespiration,False,D) chlorophyll,D,D,True
4088.png-2,4088.png,photosynthesisRespiration,True,C) G,C,B,False
4088.png-1,4088.png,photosynthesisRespiration,True,D) g,D,D,True
4132.png-1,4132.png,photosynthesisRespiration,True,D) B,D,D,True
4132.png-2,4132.png,photosynthesisRespiration,True,D) A,D,A,False
4132.png-4,4132.png,photosynthesisRespiration,True,A) C,A,A,True
4132.png-0,4132.png,photosynthesisRespiration,False,A) Leaves,A,A,True
4132.png-3,4132.png,photosynthesisRespiration,True,A) Oxygen,A,A,True
4115.png-3,4115.png,photosynthesisRespiration,False,B) photosynthesis,B,B,True
4115.png-0,4115.png,photosynthesisRespiration,True,D) G,D,D,True
4115.png-2,4115.png,photosynthesisRespiration,True,A) Mitochondrion receives oxygen from photosynthesis,A,B,False
4115.png-1,4115.png,photosynthesisRespiration,True,C) Photosynthesis,C,C,True
4104.png-1,4104.png,photosynthesisRespiration,True,D) A,D,A,False
4104.png-0,4104.png,photosynthesisRespiration,True,A) Stem,A,D,False
4104.png-3,4104.png,photosynthesisRespiration,True,B) Stem,B,B,True
4104.png-2,4104.png,photosynthesisRespiration,True,A) E,A,A,True
1271.png-3,1271.png,photosynthesisRespiration,True,D) Organic Molecules,D,C,False
1271.png-1,1271.png,photosynthesisRespiration,True,C) CO2 + H2O,C,C,True
1271.png-2,1271.png,photosynthesisRespiration,False,C) light,C,C,True
1271.png-5,1271.png,photosynthesisRespiration,True,C) light energy,C,C,True
1271.png-0,1271.png,photosynthesisRespiration,False,B) ATP,B,B,True
1271.png-4,1271.png,photosynthesisRespiration,True,B) G,B,D,False
4134.png-0,4134.png,photosynthesisRespiration,False,C) photosynthesis,C,C,True
4134.png-2,4134.png,photosynthesisRespiration,True,A) carbohydrate,A,B,False
4134.png-1,4134.png,photosynthesisRespiration,True,A) photosynthesis,A,A,True
4134.png-3,4134.png,photosynthesisRespiration,True,B) A,B,D,False
4134.png-4,4134.png,photosynthesisRespiration,True,B) A,B,C,False
4146.png-0,4146.png,photosynthesisRespiration,False,C) sugar,C,C,True
4146.png-1,4146.png,photosynthesisRespiration,False,A) saprophytic,A,A,True
4140.png-2,4140.png,photosynthesisRespiration,True,D) G,D,C,False
4140.png-4,4140.png,photosynthesisRespiration,False,A) Light energy,A,A,True
4140.png-1,4140.png,photosynthesisRespiration,True,C) light energy,C,C,True
4140.png-3,4140.png,photosynthesisRespiration,True,B) d,B,A,False
4140.png-0,4140.png,photosynthesisRespiration,True,A) e,A,A,True
1843.png-5,1843.png,foodChainsWebs,False,B) Gibberus toxicumamor will also decrease.,B,B,True
1843.png-0,1843.png,foodChainsWebs,False,D) Tertiary Consumer,D,D,True
1843.png-6,1843.png,foodChainsWebs,False,C) gibbereus toxicumamor,C,C,True
1843.png-3,1843.png,foodChainsWebs,False,A) islandica caballio,A,A,True
1843.png-1,1843.png,foodChainsWebs,False,A) vultur audientes,A,A,True
1843.png-2,1843.png,foodChainsWebs,False,D) vultur audientes,D,D,True
1843.png-4,1843.png,foodChainsWebs,False,A) increase islandica caballio,A,A,True
397.png-0,397.png,foodChainsWebs,False,D) Maize Plant,D,A,False
397.png-5,397.png,foodChainsWebs,False,B) energy source for consumers,B,B,True
397.png-3,397.png,foodChainsWebs,False,A) Chicken,A,A,True
397.png-1,397.png,foodChainsWebs,False,C) maize,C,C,True
397.png-2,397.png,foodChainsWebs,False,C) wheat,C,C,True
397.png-8,397.png,foodChainsWebs,False,C) more wheat,C,D,False
397.png-7,397.png,foodChainsWebs,False,B) more corn,B,B,True
397.png-6,397.png,foodChainsWebs,False,C) chickens decrease,C,C,True
397.png-4,397.png,foodChainsWebs,False,C) energy,C,C,True
397.png-9,397.png,foodChainsWebs,False,C) Wheat Plant,C,A,False
531.png-2,531.png,foodChainsWebs,False,C) bacteria(C)hot water vent(D) yellow mussels (A),C,D,False
531.png-10,531.png,foodChainsWebs,False,A) 1,A,C,False
531.png-5,531.png,foodChainsWebs,False,B) Bacteria,B,B,True
531.png-6,531.png,foodChainsWebs,False,"A) yellow mussels, white clams, tube worms",A,A,True
531.png-4,531.png,foodChainsWebs,False,C) decrease,C,C,True
531.png-8,531.png,foodChainsWebs,False,B) yellow mussel,B,A,False
531.png-7,531.png,foodChainsWebs,False,A) tube worm,A,C,False
531.png-1,531.png,foodChainsWebs,False,D) Bacteria decrease,D,D,True
531.png-0,531.png,foodChainsWebs,False,A) Prey and predator,A,A,True
531.png-3,531.png,foodChainsWebs,False,A) tube worms,A,D,False
531.png-9,531.png,foodChainsWebs,False,C) Claims,C,A,False
867.png-0,867.png,foodChainsWebs,False,D) grasshoppers and rabbits,D,D,True
867.png-7,867.png,foodChainsWebs,False,B) grasshoppers and rabbits,B,B,True
867.png-4,867.png,foodChainsWebs,False,D) scorpion,D,D,True
867.png-2,867.png,foodChainsWebs,False,A) grass is producer,A,A,True
867.png-8,867.png,foodChainsWebs,False,D) grass to rabbit,D,D,True
867.png-1,867.png,foodChainsWebs,False,D) rattlesnake,D,D,True
867.png-3,867.png,foodChainsWebs,False,B) grasshopper,B,B,True
867.png-5,867.png,foodChainsWebs,False,C) Grass and Cactus,C,C,True
867.png-6,867.png,foodChainsWebs,False,B) Hawk,B,B,True
323.png-1,323.png,foodChainsWebs,False,D) plant life,D,D,True
323.png-3,323.png,foodChainsWebs,False,B) rodents,B,B,True
323.png-0,323.png,foodChainsWebs,False,B) hawks,B,A,False
323.png-2,323.png,foodChainsWebs,False,C) plant,C,C,True
811.png-4,811.png,foodChainsWebs,False,B) Increase in the number of snakes and mice.,B,B,True
811.png-8,811.png,foodChainsWebs,False,D) There would be less of grasshoppers and mice.,D,D,True
811.png-1,811.png,foodChainsWebs,False,D) increase,D,D,True
811.png-0,811.png,foodChainsWebs,False,C) Grasshoppers and mice,C,C,True
811.png-6,811.png,foodChainsWebs,False,A) Plant,A,A,True
